Número provisional DEA;Tipo de establecimiento;Titularidad del local;Uso del local;Titularidad;Propuesta de denominación;Tipo de vía;Nombre de la vía;Número de la vía;Complemento de dirección;Código postal;Distrito;Coordenadas-Latitud (norte);Coordenadas-Longitud (oeste, por lo tanto, negativa)
;Centro deportivo;Privada;Público;Gimnasio fitboxing;Fitboxing brooklin;Calle;Josefina Aldecoa ;13;;28055;16. Hortaleza;40,494471;-3,614582
1675;Otro establecimiento administración pública;Pública;Público;Teatro comunidad Madrid ;Real teatro del retiro ;Calle;Alberche ;14;;28007;3. Retiro;40,40152565;-3,676730943
2908;Centro de trabajo (no administración pública);Privada;Privado;Asociación de futbolistas españoles ;Asociación de futbolistas españoles ;Calle;Gran Vía ;30;Octava planta;28013;1. Centro;40,4202214;-3,7024613
4772;Centro educativo;Privada;Público;Preventiva Seguros ;Recepción del palacete ;Calle;Arminza ;2;;28023;9. Moncloa;40,4689344;-3,8030006
6563;Centro residencial de uso público;Privada;Público;Comunid propietarios Josefina Aldecoa;Josefina Aldecoa 13 gimnasio;Calle;Josefina Aldecoa;13;Gimnasio comunidad;28055;16. Hortaleza;40,494552;-3,61457
6534;Centro residencial de uso público;Privada;Público;Comunidad propietarios secundino zuazo ;Secundino Zuazo 111-115;Avenida;Secundino Zuazo;111-115;;28055;16. Hortaleza;40,495531;-3,612513
2396;Centro de trabajo (no administración pública);Privada;Público;Oasis ;Garita de seguridad del complejo ;Calle;Basauri ;17;;28023;9. Moncloa;40,4669693;-3,804342
6533;Centro residencial de uso público;Privada;Público;Comunidad de propietarios Secundino Zuazo ;Secundinl Zuazo 96-106;Avenida;Secundino Zuazo;96-106;;28055;16. Hortaleza;40,495723;-3,614687
6061;Centro educativo;Privada;Público;Colegio San Agustín;Polideportivo Colegio San Agustín;Calle;Padre Damián;18;;28036;5. Chamartín;40,4554506;-3,6869467
528;Centro de trabajo (no administración pública);Privada;Público;-;Recepción edificio 5;Calle;Del musgo;5;;28023;9. Moncloa;40,46733;-3,8014853
0;Transportes-Aeropuerto;Pública;Público;AENA;Aeropuerto Adolfo Suárez T4;Avenida;Hispanidad ;0;T4 salidas puerta 5;28055;16. Hortaleza;40,492013;-3,593757
6565;Centro residencial de uso público;Privada;Público;Comunidad propietarios josefina aldecoa 40-46;josefina aldecoa 40-46;Calle;josefina aldecoa ;40-46;;28055;16. Hortaleza;40,496024;-3,613956
531;Centro de trabajo (no administración pública);Privada;Público;Realia;Recepción edificio 3;Calle;Del musgo ;3;;28023;9. Moncloa;40,4672402;-3,8017222
6564;Centro residencial de uso público;Privada;Público;Comunidad propietarios  josefina aldecoa 78-82;josefina aldecoa 78-82;Calle;josefina aldecoa ;78-82;;28055;16. Hortaleza;40,498766;-3,613952
529;Centro de trabajo (no administración pública);Privada;Público;-;Recepción edificio Europa II;Calle;Del Musgo ;2;Edificio Europa II;28023;9. Moncloa;40,4671844;-3,8012508
194;Centro educativo;Privada;Público;VATEL MADRID;VATEL;Calle;Profesor Waksman;14;Planta 1 derecha;28036;5. Chamartín;40,4559039;-3,6874852
9898;Centro educativo;Pública;Público;CAM;Colegio Alfredo Di stefano;Calle;Manuel Gutierrez Mellado;34;;28055;16. Hortaleza;40,495919;-3,619839
506;Otro establecimiento administración pública;Pública;Público;Ministerio Industria Turismo y Hacienda;Hacienda;Calle;Panamá;1;;28036;5. Chamartín;40,4569318;-3,6891012
4337;Viviendas;Privada;Privado;Comunidad Propietarios Avenida del Ensanche de Vallecas 55-59;Edificio Avenida Ensanche de Vallecas 55-59;Avenida;Ensanche de Vallecas ;55-57;;28051;18. Villa de Vallecas;40,3652751;-3,6019371
9816;Centro educativo;Pública;Público;Comunidad de Madrid ;CEIP Padre Coloma;Calle;Gutiérrez Canales ;19;Puerta 1;28022;20. San Blas;40,448456;-3,614773
5210;Centro educativo;Privada;Público;Fundación Educativa Amor de Dios;Colegio Amor de Dios Madrid ;Calle;Gutiérrez Canales ;15;;28022;20. San Blas;40,448105;-3,614601
9829;Centro educativo;Pública;Público;Comunidad de Madrid ;CEIP La Alameda ;Calle;Musas;9;;28022;20. San Blas;40,438185;-3,60772
10826;Otro establecimiento administración pública;Pública;Público;Ayuntamiento de Madrid ;Madrid Calle 3 ;Calle;Méndez Álvaro ;95;;28053;13. Puente de Vallecas;40,3921527;-3,6737302
3176;Centro de trabajo (no administración pública);Privada;Privado;Alcoin ;Alcoin ;Calle;Abril ;62;;28022;20. San Blas;40,445107;-3,562888
3241;Hotel, hostal, alojamiento;Privada;Público;Hotel Ibis;Hotel Ibis;Calle;Lozano;3;;28053;13. Puente de Vallecas;40,3962312;-3,6706255
5247;Otro establecimiento administración pública;Pública;Público;Comunidad de Madrid ;Centro Base 2 ;Calle;Melquíades Biencinto ;15;;28053;13. Puente de Vallecas;40,3961275;-3,6701031
4732;Centro de trabajo (no administración pública);Privada;Público;Cruz Roja ;Cruz Roja;Calle;Sierra Carbonera;70;;28053;13. Puente de Vallecas;40,3907146;-3,6648929
4685;Centro de trabajo (no administración pública);Privada;Privado;Iveco ;Iveco central ;Avenida;Aragón ;402;Entrada principal ;28022;20. San Blas;40,446809;-3,550125
4682;Centro de trabajo (no administración pública);Privada;Privado;Iveco ;Iveco entrada mercancías ;Calle;Mario Roso Luna;S/n;Entrada trasera al complejo. Mercancías ;28022;20. San Blas;40,442891;-3,556186
;Centro de trabajo (no administración pública);Privada;Privado;Iveco ;Iveco puerta lateral. Salida CPI ;Calle;Ingeniero Torres Quevedo ;9;Salida de camiones nuevos, hay caseta de seguridad ;28022;20. San Blas;40,443301;-3,557783
7842;Transportes-Renfe;Pública;Público;Renfe ;Renfe Asamblea ;Avenida;Entrevias ;0;;28053;13. Puente de Vallecas;40,3817028;-3,6679476
5308;Centro de trabajo (no administración pública);Privada;Privado;Amazon ;Amazon Iveco ;Calle;Provisional Iveco Pegaso Tres;13;Entrada principal ;28022;20. San Blas;40,44769;-3,546269
4309;Centro de trabajo (no administración pública);Privada;Privado;Amazon Logístics;Amazon Iveco acceso parking trasero ;Calle;Provisional Iveco Dos;S/n;Entrada trasera al complejo. Parking ;28022;20. San Blas;40,444851;-3,546929
2096;Hotel, hostal, alojamiento;Privada;Público;Meliá hoteles;Madrid Airport Suites;Calle;Lola Flores ;16;Recepción ;28022;20. San Blas;40,445653;-3,543162
2095;Restaurante o similar;Privada;Público;Meliá hoteles ;Restaurante Madrid Airport Suites ;Calle;Lola Flores ;16;;28022;20. San Blas;40,445653;-3,543162
7598;Centro de trabajo (no administración pública);Privada;Público;Farmacia Conde ;Farmacia Conde;Avenida;Monte Igueldo;14;;28053;13. Puente de Vallecas;40,3966297;-3,6682326
;Hotel, hostal, alojamiento;Privada;Público;IHG;Crown Plaza Madrid Airport by IHG;Calle;Lola Flores ;1;;28022;20. San Blas;40,447422;-3,542502
7849;Transportes-Metro;Pública;Público;Comunidad de Madrid ;Metro Puente Vallecas;Avenida;De la Albufera ;14;;28053;13. Puente de Vallecas;40,3977011;-3,6681585
;Hotel, hostal, alojamiento;Privada;Público;B&B Hotels ;B&B Hotel Madrid Aeropuerto T1-T2-T3;Calle;Lola Flores ;2;;28022;20. San Blas;40,447318;-3,542789
7852;Transportes-Metro;Pública;Público;Comunidad de Madrid ;Metro Nueva Numancia;Avenida;De la Albufera ;54;;28053;13. Puente de Vallecas;40,3962626;-3,6651223
3721;Hotel, hostal, alojamiento;Privada;Público;AC Hoteles ;AC Marriott Coslada ;Camino;Rejas ;5;;28022;20. San Blas;40,444912;-3,540851
263;Transportes-Metro;Pública;Público;Metro de Madrid S. A;Metro Marqués de Vadillo;Glorieta;Marqués de Vadillo;1;Salida Emperatriz Isabel;28019;11. Carabanchel;40,39767;-3,716355
263;Transportes-Metro;Pública;Público;Metro de Madrid;Metro Marqués de Vadillo;Glorieta;Marqués de Vadillo;1;Salida Antonio López;28019;11. Carabanchel;40,397302;-3,716048
;Centro educativo;Pública;Público;CEIP Concepción Arenal;Colegio Concepción Arenal, M. Vadillo esquina Antonio López;Calle;Antonio López;1;;28019;11. Carabanchel;40,39757;-3,71504
8064;Otro establecimiento administración pública;Pública;Privado;Aparcamiento (parking) residentes Antonio López;Aparcamiento residentes Antonio López;Calle;Valmayor;1;;28019;11. Carabanchel;40,39697;-3,71358
9818;Centro educativo;Pública;Público;CEIP Perú;Colegio Público Perú;Calle;Baleares;18;La entrada principal se accede por callejón en Calle Antonio Leyva entre 23 y 25;28019;11. Carabanchel;40,394046;-3,714841
2418;Otro establecimiento administración pública;Pública;Público;Centro Base 8. Delegación de Servicios Sociales;Centro Base 8;Calle;Jacinto Verdaguer;22 - 24;;28019;11. Carabanchel;40,39596;-3,71719
5304;Centro residencial de uso público;Pública;Privado;Centro de Día Municipal Aurora Villa;Centro de Día Aurora Villa;Calle;Mercedes Arteaga;16;;28019;11. Carabanchel;40,393971;-3,721334
5305;Otro establecimiento administración pública;Pública;Público;Centro Base 6 ;Centro Base 6 Madrid;Calle;Mercedes Arteaga;18;;28019;11. Carabanchel;40,39375;-3,72147
5306;Otro;Pública;Público;Centro de Mayores Puente de Toledo;Centro de Mayores de calle Mercedes Arteaga;Calle;Mercedes Arteaga;18;;28019;11. Carabanchel;40,393555;-3,721673
352;Centro educativo;Privada;Público;Colegio concertado Nazaret - Oporto;Colegio Nazaret - Oporto - Clarisas;Calle;Clarisas;4;;28019;11. Carabanchel;40,39039;-3,72823
553;Otro;Pública;Público;Centro de Municipal de Mayores San Vicente de Paúl;Centro de Mayores Municipal en Opañel;Calle;Julio Domingo;35;La entrada principal es peatonal entre los nº 69 y 71 de C/ Portalegre;28019;11. Carabanchel;40,386211;-3,723165
818;Transportes-Metro;Pública;Público;Metro de Madrid S. A;Metro Opañel;Calle;Portalegre;98;;28019;11. Carabanchel;40,386668;-3,72341
1029;Otro;Pública;Público;Centro de Día San Vicente de Paúl;Centro de día de Opañel;Calle;Antonia Lancha;54;El acceso principal está en zona peatonal entre los nº 69 y 71 de C/ Portalegre;28019;11. Carabanchel;40,385992;-3,722977
201;Transportes-Metro;Pública;Público;Metro de Madrid;Metro Oporto;Glorieta;Valle de Oro;2;También entradas por C/ General Ricardos 164 o C/ General Ricardos 148 o 145;28019;11. Carabanchel;40,38845;-3,73123
200;Transportes-Metro;Pública;Público;Metro de Madrid;Metro Oporto Línea 6;Glorieta;Valle de Oro;2;También entrada por Calle General Ricardos 164;28019;11. Carabanchel;40,38845;-3,73123
6486;Centro comercial;Pública;Público;MERCADO DE SAN ISIDRO;MERCADO DE SAN ISIDRO - URGEL;Calle;San Patricio;1;Entrada por peatonal Calle San Niceto;28019;11. Carabanchel;40,39186;-3,72531
;Centro educativo;Pública;Público;EOI Carabanchel (Escuela Oficial de Idiomas);EOI Carabanchel (Opañel);Calle;Portalegre;52;;28019;11. Carabanchel;40,38825;-3,72468
5646;Hotel, hostal, alojamiento;Privada;Público;Gran Melia Hotel Fenix;Hotel Gran Melia Fenix;Calle;Hermosilla;2;;28001;4. Salamanca;40,426574;-3,6891656
1286;Centro de trabajo (no administración pública);Privada;Privado;AENA AEROPUERTOS;AENA EDIFICIO PIOVERA AZUL;Calle;Peonias ;12;;28042;16. Hortaleza;40,4506152;-3,6160715
1287;Centro de trabajo (no administración pública);Privada;Privado;AENA AEROPUERTOS;AENA EDIFICIO PIOVERA AZUL;Calle;Peonias;12;Piso 5;28042;16. Hortaleza;40,4506152;-3,6160715
269;Hotel, hostal, alojamiento;Privada;Público;NH Collection Madrid Colón;Hotel NH Colón (antiguo Sanvy) ;Calle;Marqués de Zurgen ;2;;28001;4. Salamanca;40,426034;-3,6890798
1289;Viviendas;Privada;Privado;Comunidad de vecinos calle Peonias 13;Edificio de viviendas privadas;Calle;Peonias;13;Portal;28042;16. Hortaleza;40,4507731;-3,6169367
684;Centro educativo;Privada;Público;Colegio Trilema El Pilar;Colegio Trilema El Pilar ;Calle;Sánchez preciado ;62;;28039;9. Moncloa;40,46503085;-3,708212864
2726;Centro educativo;Pública;Público;UNED Facultad de económicas ;UNED facultad de económicas ;Paseo;Senda del Rey;11;Entrada B;28040;9. Moncloa;40,4376226;-3,7363098
2726;Centro educativo;Pública;Público;UNED Facultad de económicas ;UNED facultad de económicas ;Paseo;Senda del Rey;11;Entrada B;28040;9. Moncloa;40,4376226;-3,7363098
4773;Centro educativo;Privada;Privado;Centro Educativo;Colegio concertado Santa Maria de la Hispanidad;Calle;Armonia;22;;28042;16. Hortaleza;40,453229;-3,6117037
;Otro establecimiento administración pública;Pública;Público;Ministerio de Justicia;Asociación de Abogados del Estado;Calle;Ayala;5;;28001;4. Salamanca;40,4279606;-3,6882754
2728;Centro deportivo;Pública;Público;Ayuntamiento de Madrid;Polideportivo parque de la bombilla;Paseo;Senda del Rey;8;;28008;9. Moncloa;40,4326353;-3,7318922
7921;Centro educativo;Privada;Privado;Hermanas de la compasion;Colegio de educación especial María Corredentora;Calle;Luis de la Mata;24;Planta -1;28042;16. Hortaleza;40,4541059;-3,6139501
296;Transportes-Metro;Pública;Público;Metro Madrid;Estación de Metro Serrano;Calle;Goya;15;;28001;4. Salamanca;40,4254806;-3,6875724
2721;Centro deportivo;Pública;Público;Ayuntamiento de Madrid;Centro deportivo Josefa María Cagigal 1 (entrada);Calle;Santa Pola;22;;28008;9. Moncloa;40,4321918;-3,7365763
2720;Centro deportivo;Pública;Público;Ayuntamiento de Madrid ;Centro deportivo José María Cagigal 2 (Enfermería);Calle;Santa Pola ;22;Dentro del polideportivo, dirigirse a enfermería ;28008;9. Moncloa;40,4321918;-3,7365763
302;Otro establecimiento administración pública;Pública;Público;Ministerio de Justicia;Audiencia Nacional. ;Calle;Goya;14;;28001;4. Salamanca;40,4251552;-3,6848107
9582;Centro educativo;Pública;Público;Conserjería de educación ;CEIP Estados Unidos;Paseo;Comandante Fortea;71;La entrada a la izquierda.;28008;9. Moncloa;40,4289453;-3,7338183
8052;Centro de trabajo (no administración pública);Privada;Privado;VORWERK ESPAÑA;EDIFICIO VORWERK TERMOMIX;Calle;Avenida Arroyo del Santo;7;Piso 2;28042;16. Hortaleza;40,4512944;-3,6208058
293;Centro de trabajo (no administración pública);Privada;Privado;Mutua inmoviliaria;Edificio Mutua Madrileña. Oficinaa de Loewe;Calle;Goya;4;;28001;4. Salamanca;40,4253117;-3,6875694
2021;Centro educativo;Privada;Privado;Colegio Bristol SA;Colegio Bristol la Piovera;Calle;Enrique de Prada;9;;28042;16. Hortaleza;40,4546666;-3,6135374
303;Centro de trabajo (no administración pública);Privada;Privado;Realia;Oficinas Goya 6;Calle;Goya;6;;28001;4. Salamanca;40,4252803;-3,6873052
1627;Centro residencial de uso público;Privada;Privado;Asociación Hidalgos de España ;Residencia Hidalgos de calle Aniceto Marinas;Calle;Aniceto Marinas;114;;28008;9. Moncloa;40,4324345;-3,7347849
304;Centro de trabajo (no administración pública);Privada;Privado;Realia;Portal Goya 8;Calle;Claudio Coello;37;Edificio Goya 8;28001;4. Salamanca;40,4251215;-3,6866534
1772;Centro comercial;Privada;Privado;El Corte Ingles;Corte Inglés Campo de las Naciones;Avenida;Avenida de los Andes;50;Acceso principal El Corte Ingles;28042;16. Hortaleza;40,456406;-3,6184726
;Centro comercial;Privada;Privado;El Corte Ingles;Corte Inglés Campo de las Naciones;Avenida;Avenida de los Andes;50;Piso S1;28042;16. Hortaleza;40,456406;-3,6184726
685;Otro establecimiento administración pública;Pública;Público;CENTRO DE MAYORES AMAS;CENTRO DE MAYORES AMAS;Calle;SÁNCHEZ PRECIADO ;43;;28039;9. Moncloa;40,461401;-3,711145
9157;Centro educativo;Pública;Público;Conserjería de educación ;CEIP Fernández Moratín ;Avenida;Valladolid;2;;28008;9. Moncloa;40,4267264;-3,72738
2722;Viviendas;Privada;Privado;COMUNIDAD DE PROPIETARIOS;GARITA CONSERJE;Avenida;SANTO ANGEL DE LA GUARDA;07-sep;;28039;9. Moncloa;40,459992;-3,712504
;Centro de trabajo (no administración pública);Privada;Privado;Realia;Portal Serrano 21;Calle;Serrano;21;;28001;4. Salamanca;40,4261613;-3,6877531
8042;Centro de trabajo (no administración pública);Privada;Privado;Edificio Tucuman;Edificio Tucuman;Glorieta;Mar Caribe;1;Edificio Tucumán junto a Ginos;28042;16. Hortaleza;40,4549692;-3,6225529
2723;Viviendas;Privada;Privado;comunidad de vecinos;comunidad de vecinos;Avenida;SANTO ANGEL DE LA GUARDA;21;;28039;9. Moncloa;40,46167;-3,712466
5893;Transportes-Metro;Pública;Público;Metro Madrid;Metro Príncipe Pío;Paseo;De la Florida;2;;28008;9. Moncloa;40,4206372;-3,7198994
8050;Centro de trabajo (no administración pública);Privada;Privado;Banco de Santander;Edificio Banco de Santander;Calle;Abelias;1;Planta 6;28042;16. Hortaleza;40,4514513;-3,6252613
6025;Viviendas;Privada;Privado;Comunidad de propietarios Velazquez 39;Portal Velazquez 39;Calle;Velazquez;39;;28001;4. Salamanca;40,424655;-3,6842679
2724;Centro deportivo;Pública;Público;centro deportivo;recepción centro deportivo;Avenida;santo angel de la guarda;6;;28039;9. Moncloa;40,46898;-3,71222
9682;Centro educativo;Pública;Público;centro educativo;hall entrada;Avenida;santo angel de la guarda;4;;28039;9. Moncloa;40,459101;-3,712362
5892;Transportes-Renfe;Privada;Público;Renfe;Cercanías Príncipe Pío;Avenida;Valladolid;2;;28008;9. Moncloa;40,4206372;-3,7198994
295;Transportes-Metro;Pública;Público;Metro Madrid;Metro Velázquez por calle goya 35;Calle;Goya;35;;28001;4. Salamanca;40,4252698;-3,6837596
8053;Centro deportivo;Privada;Privado;AQA LOS PRUNOS;Gimnasio AQA los Prunos;Avenida;PRUNOS;100;Acceso desde calle petunias con avenida Azaleas;28042;16. Hortaleza;40,4531736;-3,6185487
300;Otro;Privada;Privado;Torimbia SOCIMI S.A.;Edificio Nuñez de Balboa 33;Calle;Nuñez de Balboa ;33;;28001;4. Salamanca;40,4247948;-3,6828175
93;Centro de trabajo (no administración pública);Privada;Privado;Adif;Edificio de oficinas Adif;Paseo;Del Rey;30;;28008;9. Moncloa;40,4239605;-3,7211965
3207;Centro de trabajo (no administración pública);Privada;Privado;Ferrovial Construccion;Edificio 3 Ferrovial;Calle;Ribera del Loira;42;Edificio 3 dentro del complejo. Entrando desde la calle a la derecha;28042;16. Hortaleza;40,4621531;-3,6213547
92;Centro de trabajo (no administración pública);Privada;Privado;Adif;Adif centro de estructuras y mantenimiento ;Paseo;Del Rey;32;;28008;9. Moncloa;40,4247183;-3,7220823
3216;Centro de trabajo (no administración pública);Privada;Privado;Boston Scientific;Edificio 2 Ribera del Loira 46;Calle;Ribera del Loira;46;Edificio 2 dentro del complejo;28042;16. Hortaleza;40,4619792;-3,6211947
94;Centro residencial de uso público;Pública;Público;Administración pública ;Centro de Acogida San Isidro;Paseo;Del Rey;34;;28008;9. Moncloa;40,4252718;-3,7228139
3209;Centro de trabajo (no administración pública);Privada;Privado;Roche Pharma;EDIFICIO Roche Pharma;Calle;Ribera del Loira;50;Edificio 1;28042;16. Hortaleza;40,4617476;-3,6209842
309;Otro;Privada;Privado;We work;We work lugar de coworking;Calle;Goya;36;;28001;4. Salamanca;40,4249722;-3,6809517
310;Otro;Privada;Privado;We Work;We Work lugar de coworking PLANTA 5;Calle;Goya;36;;28001;4. Salamanca;40,4249722;-3,6809517
9512;Centro educativo;Pública;Público;Comunidad de Madrid;Escuela de Arte Francisco Alcántara ;Calle;Francisco y Jacinto Alcántara;2;;28008;9. Moncloa;40,4267251;-3,7240856
9512;Centro educativo;Pública;Público;Administración pública;Escuela Municipal de Cerámica de la Moncloa;Calle;Francisco y Jacinto Alcántara 2;2;;28008;9. Moncloa;40,4267251;-3,7240856
